phase,signature,dataset,model_type,width_factor,depth,poison_ratio,poison_type,alpha,data_ordering,aggregator,batch_size,mean_test_acc,std_test_acc,mean_test_loss,std_test_loss,mean_val_acc,std_val_acc,mean_val_loss,std_val_loss,num_parameters,best_epoch,seed
exp1_vary_width,cifar10|lr|16|16|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.25,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.319352802658081,0.0,0.1084,0.0,2.4188119968414306,0.0,53930,5,42
exp1_vary_width,cifar10|lr|16|16|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.25,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319331251525879,0.0,0.1022,0.0,2.389406212234497,0.0,53930,4,42
exp1_vary_width,cifar10|lr|16|16|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.5,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.319396908950805,0.0,0.1042,0.0,2.401287381744385,0.0,53930,4,42
exp1_vary_width,cifar10|lr|16|16|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.5,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319298585510254,0.0,0.1064,0.0,2.391416096496582,0.0,53930,4,42
exp1_vary_width,mnist|lr|4|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.4739,0.0,1.87127439403534,0.0,0.4883333333333333,0.0,1.882345499356588,0.0,3198,35,42
exp1_vary_width,cifar10|lr|16|16|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.75,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.319329517745972,0.0,0.1074,0.0,2.418975242996216,0.0,53930,5,42
exp1_vary_width,mnist|lr|4|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1661,0.0,2.231098430252075,0.0,0.2031666666666666,0.0,2.231442303975423,0.0,3198,8,42
exp1_vary_width,cifar10|lr|16|16|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.75,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319398977661133,0.0,0.114,0.0,2.345667502593994,0.0,53930,2,42
exp1_vary_width,cifar10|lr|16|16|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.319351896286011,0.0,0.1068,0.0,2.397928029632568,0.0,53930,4,42
exp1_vary_width,cifar10|lr|16|16|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319416798400879,0.0,0.1078,0.0,2.3926517505645752,0.0,53930,4,42
exp1_vary_width,cifar10|lr|16|16|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.319351896286011,0.0,0.1068,0.0,2.397928029632568,0.0,53930,4,42
exp1_vary_width,cifar10|lr|16|16|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319416798400879,0.0,0.1078,0.0,2.3926517505645752,0.0,53930,4,42
exp1_vary_width,cifar10|lr|16|16|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3193448127746583,0.0,0.1068,0.0,2.3840404037475587,0.0,53930,4,42
exp1_vary_width,cifar10|lr|16|16|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319394593048096,0.0,0.112,0.0,2.4408629539489746,0.0,53930,5,42
exp1_vary_width,cifar10|lr|16|16|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,1.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.319297428131104,0.0,0.1052,0.0,2.427843803787232,0.0,53930,5,42
exp1_vary_width,cifar10|lr|16|16|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,1.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319391033935547,0.0,0.1064,0.0,2.414650422286987,0.0,53930,5,42
exp1_vary_width,mnist|lr|4|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.4459,0.0,2.0590491413116454,0.0,0.4693333333333333,0.0,2.100210552851359,0.0,3198,39,42
exp1_vary_width,mnist|lr|4|1|1.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,1.0,label_flip,100.0,shuffle,fedavg,128,0.0995,0.0,2.303913129043579,0.0,0.1105,0.0,2.614710269292196,0.0,3198,0,42
exp1_vary_width,cifar10|cnn|16|4|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.0,label_flip,100.0,shuffle,fedavg,128,0.7176,0.0,0.8107793649673462,0.0,0.7268,0.0,0.8080575863361359,0.0,17786,51,42
exp1_vary_width,mnist|lr|4|1|1.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,1.0,random_noise,100.0,shuffle,fedavg,128,0.0594,0.0,2.298872857284546,0.0,0.107,0.0,2.5157546329498293,0.0,3198,0,42
exp1_vary_width,mnist|lr|4|4|0.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,4,0.0,label_flip,100.0,shuffle,fedavg,128,0.742,0.0,0.7363031881332397,0.0,0.7416666666666667,0.0,0.7563275003433227,0.0,3282,14,42
exp1_vary_width,cifar10|cnn|16|4|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.0,random_noise,100.0,shuffle,fedavg,128,0.7176,0.0,0.8107793649673462,0.0,0.7268,0.0,0.8080575863361359,0.0,17786,51,42
exp1_vary_width,cifar10|cnn|16|4|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.25,label_flip,100.0,shuffle,fedavg,128,0.4919,0.0,1.5567518760681152,0.0,0.486,0.0,1.5637545959472656,0.0,17786,5,42
exp1_vary_width,mnist|lr|4|4|0.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,4,0.0,random_noise,100.0,shuffle,fedavg,128,0.742,0.0,0.7363031881332397,0.0,0.7416666666666667,0.0,0.7563275003433227,0.0,3282,14,42
exp1_vary_width,mnist|lr|4|4|0.25|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,4,0.25,label_flip,100.0,shuffle,fedavg,128,0.7345,0.0,0.8987101634979248,0.0,0.7206666666666667,0.0,0.9200605503718058,0.0,3282,16,42
exp1_vary_width,cifar10|cnn|16|4|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.25,random_noise,100.0,shuffle,fedavg,128,0.6204,0.0,1.2967544410705567,0.0,0.6126,0.0,1.3000000545501709,0.0,17786,44,42
exp1_vary_width,cifar10|cnn|16|4|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.5,label_flip,100.0,shuffle,fedavg,128,0.3603,0.0,1.9057377992630005,0.0,0.3548,0.0,1.9158508935928344,0.0,17786,2,42
exp1_vary_width,mnist|lr|4|4|0.25|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,4,0.25,random_noise,100.0,shuffle,fedavg,128,0.6195,0.0,1.240873850250244,0.0,0.6196666666666667,0.0,1.2515443023045858,0.0,3282,6,42
exp1_vary_width,cifar10|cnn|16|4|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.5,random_noise,100.0,shuffle,fedavg,128,0.3437,0.0,1.9548184707641605,0.0,0.34,0.0,1.959095042037964,0.0,17786,2,42
exp1_vary_width,cifar10|cnn|16|4|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.75,label_flip,100.0,shuffle,fedavg,128,0.2687,0.0,2.066063226699829,0.0,0.3244,0.0,2.0738087284088134,0.0,17786,4,42
exp1_vary_width,cifar10|cnn|16|4|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.75,random_noise,100.0,shuffle,fedavg,128,0.3027,0.0,2.081462987136841,0.0,0.2926,0.0,2.105828936767578,0.0,17786,7,42
exp1_vary_width,mnist|lr|4|4|0.5|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,4,0.5,label_flip,100.0,shuffle,fedavg,128,0.649,0.0,1.3446287242889403,0.0,0.6428333333333334,0.0,1.361444307645162,0.0,3282,11,42
exp1_vary_width,cifar10|cnn|16|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.2301,0.0,2.134116597747803,0.0,0.318,0.0,2.1544514282226563,0.0,17786,5,42
exp1_vary_width,cifar10|cnn|16|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.2799,0.0,2.150379192352295,0.0,0.2958,0.0,2.178269725036621,0.0,17786,9,42
exp1_vary_width,cifar10|cnn|16|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.2301,0.0,2.134116597747803,0.0,0.318,0.0,2.1544514282226563,0.0,17786,5,42
